task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_data,2024-05-28T14:00:59,assignment2_neural_network,0a02a25a-c09f-4750-b615-2daf1fd46818,0.7822010517120361,7.981786594085738e-06,1.0202078639448211e-05,62.5,0.0,141.20075225830078,1.3580380214585199e-05,0,3.066014231690133e-05,4.424052253148653e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
vectorizer,2024-05-28T14:00:59,assignment2_neural_network,0a02a25a-c09f-4750-b615-2daf1fd46818,0.0024728775024414062,2.446879961773895e-08,8.162047408293378e-06,62.5,0.0,141.20075225830078,4.9206945631239006e-08,0,8.641588367482082e-08,1.3562282930605813e-07,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
fitting,2024-05-28T14:01:40,assignment2_neural_network,0a02a25a-c09f-4750-b615-2daf1fd46818,41.5992317199707,0.00042465867918870556,1.0208477238663816e-05,62.5,0.0,141.20075225830078,0.0007221954895390405,0,0.0016315534667109203,0.0023537489562499613,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
predictions,2024-05-28T14:01:40,assignment2_neural_network,0a02a25a-c09f-4750-b615-2daf1fd46818,0.024129867553710938,2.0207372823237727e-07,9.758991429031686e-06,62.5,0.0,141.20075225830078,3.549870517519007e-07,0,7.650438112022893e-07,1.1200308629539732e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
confusion_matrix,2024-05-28T14:01:41,assignment2_neural_network,0a02a25a-c09f-4750-b615-2daf1fd46818,0.46129775047302246,4.700066523172176e-06,1.0193875568116765e-05,62.5,0.0,141.20075225830078,8.00222158432002e-06,0,1.8048762924831926e-05,2.6050984509151838e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
classification_report,2024-05-28T14:01:41,assignment2_neural_network,0a02a25a-c09f-4750-b615-2daf1fd46818,0.07085943222045898,7.145817340060393e-07,1.0093292827570128e-05,62.5,0.0,141.20075225830078,1.2248961461915151e-06,0,2.7358047484313253e-06,3.9607008946226235e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
loss_curve,2024-05-28T14:01:41,assignment2_neural_network,0a02a25a-c09f-4750-b615-2daf1fd46818,0.2070934772491455,2.1007755916000554e-06,1.0160739246244166e-05,62.5,0.0,141.20075225830078,3.5844412114885123e-06,0,8.059494491158238e-06,1.1643935702646425e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
save_model,2024-05-28T14:01:41,assignment2_neural_network,0a02a25a-c09f-4750-b615-2daf1fd46818,0.03578996658325195,3.658887816186695e-07,9.994130964789892e-06,62.5,0.0,141.20075225830078,6.316146916813051e-07,0,1.3963912812186598e-06,2.028005972899965e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
